105.062145 39.728296 5359.600098
105.061674 39.725169 5387.200195
105.061145 39.725492 5390.700195
105.061154 39.726390 5356.299805
105.061646 39.726181 5359.899902
105.061436 39.726306 5358.500000
105.061279 39.726642 5359.600098
105.061596 39.726776 5359.799805
105.062564 39.726649 5363.299805
105.063025 39.725054 5401.100098
105.064724 39.725095 5406.100098
105.064365 39.726272 5376.500000
105.064873 39.726587 5371.700195
105.064917 39.727564 5389.700195
105.064882 39.728738 5369.299805
105.061512 39.727695 5354.200195
105.062490 39.727262 5360.600098
105.062775 39.727602 5361.700195
105.062049 39.727696 5358.500000
105.062699 39.728060 5355.500000
105.062395 39.727947 5356.399902
105.061768 39.727915 5351.600098
105.061129 39.728166 5369.200195
105.061662 39.728526 5364.100098
105.061091 39.728952 5374.500000
105.062932 39.728713 5365.100098
105.063248 39.728981 5363.100098
105.063640 39.728815 5366.399902
105.064038 39.728937 5367.600098
105.064681 39.728958 5367.600098
105.065082 39.725029 5407.000000
105.065053 39.725031 5407.000000
105.065019 39.725027 5407.000000
105.064987 39.725023 5407.000000
105.064960 39.725023 5407.000000
105.064928 39.725023 5407.000000
105.064900 39.725020 5407.000000
105.064871 39.725018 5407.000000
105.064840 39.725015 5407.000000
105.064812 39.725013 5407.000000
105.064791 39.725010 5407.000000
105.064766 39.725006 5407.000000
105.064737 39.725005 5407.000000
105.064711 39.725003 5407.000000
105.064694 39.724997 5407.000000
105.065079 39.725085 5406.000000
105.065048 39.725090 5406.000000
105.065006 39.725092 5406.000000
105.064969 39.725094 5406.000000
105.064930 39.725096 5406.000000
105.064894 39.725098 5406.000000
105.064856 39.725101 5406.000000
105.064819 39.725101 5406.000000
105.064789 39.725099 5406.000000
105.064752 39.725095 5406.000000
105.064725 39.725090 5406.000000
105.064695 39.725084 5406.000000
105.064658 39.725077 5406.000000
105.064632 39.725072 5406.000000
105.064604 39.725064 5406.000000
105.064575 39.725057 5406.000000
105.064544 39.725053 5406.000000
105.064508 39.725050 5406.000000
105.064468 39.725045 5406.000000
105.064436 39.725043 5406.000000
105.064404 39.725045 5406.000000
105.064372 39.725042 5406.000000
105.064347 39.725040 5406.000000
105.064310 39.725040 5406.000000
105.064278 39.725034 5406.000000
105.064254 39.725024 5406.000000
105.064237 39.725016 5406.000000
105.064229 39.725009 5406.000000
105.064224 39.725000 5406.000000
105.065079 39.725184 5404.000000
105.065053 39.725192 5404.000000
105.065018 39.725200 5404.000000
105.064988 39.725209 5404.000000
105.064957 39.725215 5404.000000
105.064926 39.725217 5404.000000
105.064890 39.725224 5404.000000
105.064851 39.725227 5404.000000
105.064819 39.725226 5404.000000
105.064790 39.725222 5404.000000
105.064761 39.725210 5404.000000
105.064737 39.725197 5404.000000
105.064718 39.725184 5404.000000
105.064699 39.725173 5404.000000
105.064674 39.725164 5404.000000
105.064648 39.725159 5404.000000
105.064618 39.725157 5404.000000
105.064592 39.725157 5404.000000
105.064558 39.725160 5404.000000
105.064522 39.725166 5404.000000
105.064490 39.725174 5404.000000
105.064467 39.725182 5404.000000
105.064439 39.725184 5404.000000
105.064410 39.725183 5404.000000
105.064379 39.725179 5404.000000
105.064345 39.725172 5404.000000
105.064312 39.725167 5404.000000
105.064285 39.725161 5404.000000
105.064260 39.725157 5404.000000
105.064232 39.725154 5404.000000
105.064208 39.725151 5404.000000
105.064179 39.725147 5404.000000
105.064155 39.725147 5404.000000
105.064125 39.725145 5404.000000
105.064099 39.725145 5404.000000
105.064065 39.725143 5404.000000
105.064027 39.725139 5404.000000
105.064000 39.725134 5404.000000
105.063979 39.725124 5404.000000
105.063964 39.725111 5404.000000
105.063956 39.725094 5404.000000
105.063949 39.725084 5404.000000
105.063949 39.725072 5404.000000
105.063951 39.725065 5404.000000
105.063942 39.725055 5404.000000
105.063932 39.725041 5404.000000
105.063932 39.725026 5404.000000
105.063937 39.725015 5404.000000
105.063947 39.725004 5404.000000
105.063630 39.725001 5403.000000
105.063628 39.725011 5403.000000
105.063618 39.725016 5403.000000
105.063604 39.725019 5403.000000
105.063577 39.725020 5403.000000
105.063554 39.725019 5403.000000
105.063530 39.725021 5403.000000
105.063510 39.725021 5403.000000
105.063493 39.725019 5403.000000
105.063481 39.725017 5403.000000
105.063481 39.725011 5403.000000
105.063482 39.725004 5403.000000
105.065077 39.725238 5403.000000
105.065055 39.725246 5403.000000
105.065031 39.725255 5403.000000
105.065008 39.725260 5403.000000
105.064984 39.725265 5403.000000
105.064957 39.725268 5403.000000
105.064925 39.725277 5403.000000
105.064894 39.725283 5403.000000
105.064866 39.725284 5403.000000
105.064834 39.725282 5403.000000
105.064804 39.725274 5403.000000
105.064779 39.725267 5403.000000
105.064755 39.725257 5403.000000
105.064737 39.725246 5403.000000
105.064719 39.725231 5403.000000
105.064700 39.725225 5403.000000
105.064680 39.725220 5403.000000
105.064668 39.725212 5403.000000
105.064657 39.725201 5403.000000
105.064639 39.725196 5403.000000
105.064613 39.725194 5403.000000
105.064591 39.725193 5403.000000
105.064574 39.725194 5403.000000
105.064545 39.725198 5403.000000
105.064515 39.725206 5403.000000
105.064493 39.725212 5403.000000
105.064470 39.725220 5403.000000
105.064440 39.725227 5403.000000
105.064414 39.725234 5403.000000
105.064389 39.725236 5403.000000
105.064355 39.725232 5403.000000
105.064330 39.725230 5403.000000
105.064305 39.725225 5403.000000
105.064285 39.725218 5403.000000
105.064262 39.725212 5403.000000
105.064245 39.725207 5403.000000
105.064220 39.725203 5403.000000
105.064193 39.725199 5403.000000
105.064165 39.725196 5403.000000
105.064138 39.725192 5403.000000
105.064111 39.725189 5403.000000
105.064090 39.725187 5403.000000
105.064062 39.725187 5403.000000
105.064035 39.725186 5403.000000
105.064010 39.725184 5403.000000
105.063992 39.725182 5403.000000
105.063974 39.725172 5403.000000
105.063966 39.725162 5403.000000
105.063961 39.725149 5403.000000
105.063957 39.725136 5403.000000
105.063944 39.725126 5403.000000
105.063932 39.725115 5403.000000
105.063921 39.725104 5403.000000
105.063913 39.725093 5403.000000
105.063912 39.725083 5403.000000
105.063914 39.725071 5403.000000
105.063917 39.725062 5403.000000
105.063914 39.725052 5403.000000
105.063909 39.725040 5403.000000
105.063904 39.725027 5403.000000
105.063892 39.725018 5403.000000
105.063887 39.725008 5403.000000
105.063888 39.725001 5403.000000
105.063661 39.725006 5402.000000
105.063650 39.725016 5402.000000
105.063628 39.725020 5402.000000
105.063605 39.725026 5402.000000
105.063582 39.725028 5402.000000
105.063556 39.725028 5402.000000
105.063533 39.725028 5402.000000
105.063503 39.725028 5402.000000
105.063478 39.725030 5402.000000
105.063449 39.725028 5402.000000
105.063423 39.725028 5402.000000
105.063398 39.725023 5402.000000
105.063381 39.725012 5402.000000
105.063383 39.725003 5402.000000
105.065073 39.725281 5402.000000
105.065055 39.725289 5402.000000
105.065027 39.725297 5402.000000
105.065001 39.725301 5402.000000
105.064981 39.725305 5402.000000
105.064951 39.725313 5402.000000
105.064927 39.725324 5402.000000
105.064906 39.725335 5402.000000
105.064887 39.725345 5402.000000
105.064864 39.725350 5402.000000
105.064842 39.725350 5402.000000
105.064825 39.725350 5402.000000
105.064811 39.725341 5402.000000
105.064799 39.725329 5402.000000
105.064781 39.725311 5402.000000
105.064768 39.725299 5402.000000
105.064755 39.725288 5402.000000
105.064737 39.725278 5402.000000
105.064719 39.725269 5402.000000
105.064702 39.725257 5402.000000
105.064683 39.725246 5402.000000
105.064664 39.725238 5402.000000
105.064646 39.725232 5402.000000
105.064627 39.725229 5402.000000
105.064601 39.725227 5402.000000
105.064581 39.725228 5402.000000
105.064558 39.725232 5402.000000
105.064532 39.725235 5402.000000
105.064513 39.725245 5402.000000
105.064490 39.725253 5402.000000
105.064464 39.725262 5402.000000
105.064439 39.725271 5402.000000
105.064413 39.725276 5402.000000
105.064386 39.725276 5402.000000
105.064356 39.725272 5402.000000
105.064325 39.725270 5402.000000
105.064300 39.725263 5402.000000
105.064273 39.725255 5402.000000
105.064247 39.725249 5402.000000
105.064222 39.725242 5402.000000
105.064197 39.725237 5402.000000
105.064166 39.725236 5402.000000
105.064136 39.725234 5402.000000
105.064105 39.725231 5402.000000
105.064075 39.725226 5402.000000
105.064049 39.725224 5402.000000
105.064020 39.725223 5402.000000
105.063999 39.725221 5402.000000
105.063978 39.725218 5402.000000
105.063960 39.725212 5402.000000
105.063947 39.725198 5402.000000
105.063940 39.725180 5402.000000
105.063938 39.725165 5402.000000
105.063932 39.725152 5402.000000
105.063918 39.725137 5402.000000
105.063898 39.725121 5402.000000
105.063884 39.725110 5402.000000
105.063874 39.725098 5402.000000
105.063865 39.725089 5402.000000
105.063864 39.725078 5402.000000
105.063874 39.725076 5402.000000
105.063885 39.725073 5402.000000
105.063895 39.725068 5402.000000
105.063897 39.725062 5402.000000
105.063888 39.725057 5402.000000
105.063878 39.725055 5402.000000
105.063866 39.725049 5402.000000
105.063865 39.725037 5402.000000
105.063865 39.725028 5402.000000
105.063865 39.725017 5402.000000
105.063860 39.725011 5402.000000
105.063853 39.725003 5402.000000
105.063149 39.725061 5401.000000
105.063134 39.725066 5401.000000
105.063107 39.725069 5401.000000
105.063077 39.725070 5401.000000
105.063058 39.725072 5401.000000
105.063037 39.725074 5401.000000
105.063013 39.725077 5401.000000
105.062984 39.725078 5401.000000
